DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	Price	Currency	UpdateTime
2022-11-02 07:00:00.000	PT60M	10Y1001A1001A71M	BZN	IT-Centre-South BZN	IT-CSOUTH	152.29	EUR	2022-11-01 15:01:38.038
2022-11-02 11:00:00.000	PT60M	10Y1001A1001A71M	BZN	IT-Centre-South BZN	IT-CSOUTH	105.33	EUR	2022-11-01 15:01:38.038
2022-11-02 15:00:00.000	PT60M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	105.36	EUR	2022-11-01 13:04:25.025
2022-11-02 19:00:00.000	PT60M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	97.19	EUR	2022-11-01 13:04:25.025
2022-11-01 23:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	101.54	EUR	2022-11-01 13:04:25.025
2022-11-02 03:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	106.14	EUR	2022-11-01 13:04:25.025
2022-11-02 07:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	228.05	EUR	2022-11-01 13:04:25.025
2022-11-02 11:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	169.52	EUR	2022-11-01 13:04:25.025
2022-11-02 15:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	406.99	EUR	2022-11-01 13:04:25.025
2022-11-02 19:00:00.000	PT60M	10YCA-BULGARIA-R	BZN	BG BZN	BG	227.09	EUR	2022-11-01 13:04:25.025
2022-11-01 23:00:00.000	PT60M	10YHR-HEP------M	BZN	HR BZN	HR	99.77	EUR	2022-11-01 13:04:25.025
2022-11-02 03:00:00.000	PT60M	10YHR-HEP------M	BZN	HR BZN	HR	110.86	EUR	2022-11-01 13:04:25.025
2022-11-02 07:00:00.000	PT60M	10YHR-HEP------M	BZN	HR BZN	HR	249.14	EUR	2022-11-01 13:04:25.025
2022-11-02 11:00:00.000	PT60M	10YHR-HEP------M	BZN	HR BZN	HR	166.92	EUR	2022-11-01 13:04:25.025
2022-11-02 15:00:00.000	PT60M	10YHR-HEP------M	BZN	HR BZN	HR	358.01	EUR	2022-11-01 13:04:25.025
2022-11-02 19:00:00.000	PT60M	10YHR-HEP------M	BZN	HR BZN	HR	182.71	EUR	2022-11-01 13:04:25.025
2022-11-01 23:00:00.000	PT60M	10YPL-AREA-----S	BZN	PL BZN	PL	106.38	EUR	2022-11-01 13:04:25.025
2022-11-02 03:00:00.000	PT60M	10YPL-AREA-----S	BZN	PL BZN	PL	107.22	EUR	2022-11-01 13:04:25.025
2022-11-02 07:00:00.000	PT60M	10YPL-AREA-----S	BZN	PL BZN	PL	159.55	EUR	2022-11-01 13:04:25.025
2022-11-02 11:00:00.000	PT60M	10YPL-AREA-----S	BZN	PL BZN	PL	118.66	EUR	2022-11-01 13:04:25.025
2022-11-02 15:00:00.000	PT60M	10YPL-AREA-----S	BZN	PL BZN	PL	159.41	EUR	2022-11-01 13:04:25.025
2022-11-02 19:00:00.000	PT60M	10YPL-AREA-----S	BZN	PL BZN	PL	136.11	EUR	2022-11-01 13:04:25.025
2022-11-01 23:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	54.92	EUR	2022-11-01 13:04:25.025
2022-11-02 03:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	20.80	EUR	2022-11-01 13:04:25.025
2022-11-02 07:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	97.12	EUR	2022-11-01 13:04:25.025
2022-11-02 11:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	45.23	EUR	2022-11-01 13:04:25.025
2022-11-02 15:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	97.84	EUR	2022-11-01 13:04:25.025
2022-11-02 19:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	92.02	EUR	2022-11-01 13:04:25.025
2022-11-01 23:00:00.000	PT60M	10YAT-APG------L	BZN	AT BZN	AT	100.30	EUR	2022-11-01 13:04:26.026
2022-11-02 03:00:00.000	PT60M	10YAT-APG------L	BZN	AT BZN	AT	106.34	EUR	2022-11-01 13:04:26.026
2022-11-02 07:00:00.000	PT60M	10YAT-APG------L	BZN	AT BZN	AT	159.95	EUR	2022-11-01 13:04:26.026
2022-11-02 11:00:00.000	PT60M	10YAT-APG------L	BZN	AT BZN	AT	150.62	EUR	2022-11-01 13:04:26.026
2022-11-02 15:00:00.000	PT60M	10YAT-APG------L	BZN	AT BZN	AT	169.93	EUR	2022-11-01 13:04:26.026
2022-11-02 19:00:00.000	PT60M	10YAT-APG------L	BZN	AT BZN	AT	165.90	EUR	2022-11-01 13:04:26.026
2022-11-01 23:00:00.000	PT60M	10YSI-ELES-----O	BZN	SI BZN	SI	98.72	EUR	2022-11-01 13:04:26.026
2022-11-02 03:00:00.000	PT60M	10YSI-ELES-----O	BZN	SI BZN	SI	115.00	EUR	2022-11-01 13:04:26.026
2022-11-02 07:00:00.000	PT60M	10YSI-ELES-----O	BZN	SI BZN	SI	259.69	EUR	2022-11-01 13:04:26.026
2022-11-02 11:00:00.000	PT60M	10YSI-ELES-----O	BZN	SI BZN	SI	167.70	EUR	2022-11-01 13:04:26.026
2022-11-02 15:00:00.000	PT60M	10YSI-ELES-----O	BZN	SI BZN	SI	351.40	EUR	2022-11-01 13:04:26.026
2022-11-02 19:00:00.000	PT60M	10YSI-ELES-----O	BZN	SI BZN	SI	167.82	EUR	2022-11-01 13:04:26.026
2022-11-01 23:00:00.000	PT60M	10YDK-1--------W	BZN	DK1 BZN	DK1	54.92	EUR	2022-11-01 13:04:26.026
2022-11-02 03:00:00.000	PT60M	10YDK-1--------W	BZN	DK1 BZN	DK1	20.20	EUR	2022-11-01 13:04:26.026
2022-11-02 07:00:00.000	PT60M	10YDK-1--------W	BZN	DK1 BZN	DK1	97.12	EUR	2022-11-01 13:04:26.026
2022-11-02 11:00:00.000	PT60M	10YDK-1--------W	BZN	DK1 BZN	DK1	39.94	EUR	2022-11-01 13:04:26.026
2022-11-02 15:00:00.000	PT60M	10YDK-1--------W	BZN	DK1 BZN	DK1	97.84	EUR	2022-11-01 13:04:26.026
2022-11-02 19:00:00.000	PT60M	10YDK-1--------W	BZN	DK1 BZN	DK1	94.76	EUR	2022-11-01 13:04:26.026
2022-11-01 23:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	84.96	EUR	2022-11-01 13:04:27.027
2022-11-02 03:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	74.41	EUR	2022-11-01 13:04:27.027
2022-11-02 07:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	166.64	EUR	2022-11-01 13:04:27.027
2022-11-02 11:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	113.00	EUR	2022-11-01 13:04:27.027
2022-11-02 15:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	192.37	EUR	2022-11-01 13:04:27.027
2022-11-02 19:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	114.55	EUR	2022-11-01 13:04:27.027
2022-11-02 00:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	10.00	EUR	2022-11-01 13:04:27.027
2022-11-02 04:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	43.19	EUR	2022-11-01 13:04:27.027
2022-11-02 08:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	106.93	EUR	2022-11-01 13:04:27.027
2022-11-02 12:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	63.63	EUR	2022-11-01 13:04:27.027
2022-11-02 16:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	141.00	EUR	2022-11-01 13:04:27.027
2022-11-02 20:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	89.49	EUR	2022-11-01 13:04:27.027
2022-11-01 23:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	39.49	EUR	2022-11-01 13:04:27.027
2022-11-02 03:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	17.85	EUR	2022-11-01 13:04:27.027
2022-11-02 07:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	123.44	EUR	2022-11-01 13:04:27.027
2022-11-02 11:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	46.73	EUR	2022-11-01 13:04:27.027
2022-11-02 15:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	99.90	EUR	2022-11-01 13:04:27.027
2022-11-02 19:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	92.65	EUR	2022-11-01 13:04:27.027
2022-11-02 00:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	91.07	EUR	2022-11-01 13:04:27.027
2022-11-02 04:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	146.94	EUR	2022-11-01 13:04:27.027
2022-11-02 08:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	195.08	EUR	2022-11-01 13:04:27.027
2022-11-02 12:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	169.68	EUR	2022-11-01 13:04:27.027
2022-11-02 16:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	142.23	EUR	2022-11-01 13:04:27.027
2022-11-02 20:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	106.30	EUR	2022-11-01 13:04:27.027
2022-11-02 15:00:00.000	PT60M	10Y1001A1001A71M	BZN	IT-Centre-South BZN	IT-CSOUTH	170.00	EUR	2022-11-01 15:01:38.038
2022-11-02 19:00:00.000	PT60M	10Y1001A1001A71M	BZN	IT-Centre-South BZN	IT-CSOUTH	131.38	EUR	2022-11-01 15:01:38.038
2022-11-01 23:00:00.000	PT60M	10YCH-SWISSGRIDZ	BZN	CH BZN	CH	76.23	EUR	2022-11-01 15:01:44.044
2022-11-02 03:00:00.000	PT60M	10YCH-SWISSGRIDZ	BZN	CH BZN	CH	76.25	EUR	2022-11-01 15:01:44.044
2022-11-02 07:00:00.000	PT60M	10YCH-SWISSGRIDZ	BZN	CH BZN	CH	137.64	EUR	2022-11-01 15:01:44.044
2022-11-02 11:00:00.000	PT60M	10YCH-SWISSGRIDZ	BZN	CH BZN	CH	118.05	EUR	2022-11-01 15:01:44.044
2022-11-02 15:00:00.000	PT60M	10YCH-SWISSGRIDZ	BZN	CH BZN	CH	144.32	EUR	2022-11-01 15:01:44.044
2022-11-02 19:00:00.000	PT60M	10YCH-SWISSGRIDZ	BZN	CH BZN	CH	142.56	EUR	2022-11-01 15:01:44.044
2022-11-01 23:00:00.000	PT60M	10Y1001A1001A59C	BZN	IE(SEM) BZN	IE_SEM	76.42	EUR	2022-11-01 15:43:29.029
2022-11-02 03:00:00.000	PT60M	10Y1001A1001A59C	BZN	IE(SEM) BZN	IE_SEM	32.28	EUR	2022-11-01 15:43:29.029
2022-11-02 07:00:00.000	PT60M	10Y1001A1001A59C	BZN	IE(SEM) BZN	IE_SEM	65.00	EUR	2022-11-01 15:43:29.029
2022-11-02 11:00:00.000	PT60M	10Y1001A1001A59C	BZN	IE(SEM) BZN	IE_SEM	53.58	EUR	2022-11-01 15:43:29.029
2022-11-02 15:00:00.000	PT60M	10Y1001A1001A59C	BZN	IE(SEM) BZN	IE_SEM	65.43	EUR	2022-11-01 15:43:29.029
2022-11-02 19:00:00.000	PT60M	10Y1001A1001A59C	BZN	IE(SEM) BZN	IE_SEM	103.44	EUR	2022-11-01 15:43:29.029
2022-11-02 23:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	139.05	EUR	2022-11-02 10:33:09.009
2022-11-03 03:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	119.96	EUR	2022-11-02 10:33:09.009
2022-11-03 07:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	200.06	EUR	2022-11-02 10:33:09.009
2022-11-03 11:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	160.30	EUR	2022-11-02 10:33:09.009
2022-11-03 15:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	253.76	EUR	2022-11-02 10:33:09.009
2022-11-03 19:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	204.33	EUR	2022-11-02 10:33:09.009
2022-11-02 23:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	104.88	EUR	2022-11-02 10:36:20.020
2022-11-03 00:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	99.64	EUR	2022-11-02 10:36:20.020
2022-11-03 01:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	62.77	EUR	2022-11-02 10:36:20.020
2022-11-03 02:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	46.75	EUR	2022-11-02 10:36:20.020
2022-11-03 03:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	36.05	EUR	2022-11-02 10:36:20.020
2022-11-03 04:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	-6.21	EUR	2022-11-02 10:36:20.020
2022-11-03 05:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	9.53	EUR	2022-11-02 10:36:20.020
2022-11-03 06:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	94.25	EUR	2022-11-02 10:36:20.020
2022-11-03 07:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	141.94	EUR	2022-11-02 10:36:20.020
2022-11-03 08:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	136.05	EUR	2022-11-02 10:36:20.020
2022-11-03 09:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	114.67	EUR	2022-11-02 10:36:20.020
2022-11-03 10:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	71.91	EUR	2022-11-02 10:36:20.020
2022-11-03 11:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	64.92	EUR	2022-11-02 10:36:20.020
2022-11-03 12:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	90.65	EUR	2022-11-02 10:36:20.020
2022-11-03 13:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	95.05	EUR	2022-11-02 10:36:20.020
2022-11-03 14:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	116.06	EUR	2022-11-02 10:36:20.020
2022-11-03 15:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	116.18	EUR	2022-11-02 10:36:20.020
2022-11-03 16:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	132.85	EUR	2022-11-02 10:36:20.020
2022-11-03 17:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	149.34	EUR	2022-11-02 10:36:20.020
2022-11-03 18:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	158.92	EUR	2022-11-02 10:36:20.020
2022-11-03 19:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	167.86	EUR	2022-11-02 10:36:20.020
2022-11-03 20:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	144.23	EUR	2022-11-02 10:36:20.020
2022-11-03 21:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	144.90	EUR	2022-11-02 10:36:20.020
2022-11-03 22:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	129.98	EUR	2022-11-02 10:36:20.020
2022-11-02 23:00:00.000	PT60M	50Y0JVU59B4JWQCU	BZN	NO2NSL	NO2NSL	70.36	EUR	2022-11-02 11:27:36.036
2022-11-03 03:00:00.000	PT60M	50Y0JVU59B4JWQCU	BZN	NO2NSL	NO2NSL	51.41	EUR	2022-11-02 11:27:36.036
2022-11-03 07:00:00.000	PT60M	50Y0JVU59B4JWQCU	BZN	NO2NSL	NO2NSL	101.82	EUR	2022-11-02 11:27:36.036
2022-11-03 11:00:00.000	PT60M	50Y0JVU59B4JWQCU	BZN	NO2NSL	NO2NSL	111.90	EUR	2022-11-02 11:27:36.036
2022-11-03 15:00:00.000	PT60M	50Y0JVU59B4JWQCU	BZN	NO2NSL	NO2NSL	133.63	EUR	2022-11-02 11:27:36.036
2022-11-03 19:00:00.000	PT60M	50Y0JVU59B4JWQCU	BZN	NO2NSL	NO2NSL	137.64	EUR	2022-11-02 11:27:36.036
2022-11-02 23:00:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	157.83	EUR	2022-11-02 11:32:15.015
2022-11-03 00:00:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	157.83	EUR	2022-11-02 11:32:15.015
2022-11-03 01:00:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	130.46	EUR	2022-11-02 11:32:15.015
2022-11-03 02:00:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	54.01	EUR	2022-11-02 11:32:15.015
2022-11-03 03:00:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	25.00	EUR	2022-11-02 11:32:15.015
2022-11-03 04:00:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	-12.94	EUR	2022-11-02 11:32:15.015
2022-11-03 05:00:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	-4.97	EUR	2022-11-02 11:32:15.015
2022-11-03 06:00:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	131.82	EUR	2022-11-02 11:32:15.015
2022-11-03 07:00:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	157.83	EUR	2022-11-02 11:32:15.015
2022-11-03 08:00:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	156.82	EUR	2022-11-02 11:32:15.015
2022-11-03 09:00:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	157.83	EUR	2022-11-02 11:32:15.015
2022-11-03 10:00:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	157.83	EUR	2022-11-02 11:32:15.015
2022-11-03 11:00:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	160.00	EUR	2022-11-02 11:32:15.015
2022-11-03 12:00:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	156.82	EUR	2022-11-02 11:32:15.015
2022-11-03 13:00:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	145.12	EUR	2022-11-02 11:32:15.015
2022-11-03 14:00:00.000	PT15M	10YAT-APG------L	BZN	AT BZN	AT	147.63	EUR	2022-11-02 11:32:15.015
2022-11-02 00:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	96.14	EUR	2022-11-01 13:04:27.027
2022-11-02 04:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	159.45	EUR	2022-11-01 13:04:27.027
2022-11-02 08:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	194.21	EUR	2022-11-01 13:04:27.027
2022-11-02 12:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	169.68	EUR	2022-11-01 13:04:27.027
2022-11-02 16:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	441.48	EUR	2022-11-01 13:04:27.027
2022-11-02 20:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	174.14	EUR	2022-11-01 13:04:27.027
2022-11-02 00:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	101.54	EUR	2022-11-01 13:04:28.028
2022-11-02 04:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	176.56	EUR	2022-11-01 13:04:28.028
2022-11-02 08:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	194.64	EUR	2022-11-01 13:04:28.028
2022-11-02 12:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	171.27	EUR	2022-11-01 13:04:28.028
2022-11-02 16:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	460.38	EUR	2022-11-01 13:04:28.028
2022-11-02 20:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	184.27	EUR	2022-11-01 13:04:28.028
2022-11-02 00:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	23.76	EUR	2022-11-01 13:04:28.028
2022-11-02 04:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	29.29	EUR	2022-11-01 13:04:28.028
2022-11-02 08:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	45.71	EUR	2022-11-01 13:04:28.028
2022-11-02 12:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	51.40	EUR	2022-11-01 13:04:28.028
2022-11-02 16:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	49.07	EUR	2022-11-01 13:04:28.028
2022-11-02 20:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	45.21	EUR	2022-11-01 13:04:28.028
2022-11-02 00:00:00.000	PT60M	10Y1001A1001A46L	BZN	SE3 BZN	SE3	23.76	EUR	2022-11-01 13:04:28.028
2022-11-02 04:00:00.000	PT60M	10Y1001A1001A46L	BZN	SE3 BZN	SE3	29.29	EUR	2022-11-01 13:04:28.028
2022-11-02 08:00:00.000	PT60M	10Y1001A1001A46L	BZN	SE3 BZN	SE3	69.91	EUR	2022-11-01 13:04:28.028
2022-11-02 12:00:00.000	PT60M	10Y1001A1001A46L	BZN	SE3 BZN	SE3	51.40	EUR	2022-11-01 13:04:28.028
2022-11-02 16:00:00.000	PT60M	10Y1001A1001A46L	BZN	SE3 BZN	SE3	139.17	EUR	2022-11-01 13:04:28.028
2022-11-02 20:00:00.000	PT60M	10Y1001A1001A46L	BZN	SE3 BZN	SE3	45.21	EUR	2022-11-01 13:04:28.028
2022-11-02 00:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	16.12	EUR	2022-11-01 13:04:28.028
2022-11-02 04:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	27.98	EUR	2022-11-01 13:04:28.028
2022-11-02 08:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	45.71	EUR	2022-11-01 13:04:28.028
2022-11-02 12:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	51.40	EUR	2022-11-01 13:04:28.028
2022-11-02 16:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	49.07	EUR	2022-11-01 13:04:28.028
2022-11-02 20:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	45.21	EUR	2022-11-01 13:04:28.028
2022-11-02 00:00:00.000	PT60M	10YDK-2--------M	BZN	DK2 BZN	DK2	24.34	EUR	2022-11-01 13:04:28.028
2022-11-02 04:00:00.000	PT60M	10YDK-2--------M	BZN	DK2 BZN	DK2	30.01	EUR	2022-11-01 13:04:28.028
2022-11-02 08:00:00.000	PT60M	10YDK-2--------M	BZN	DK2 BZN	DK2	73.03	EUR	2022-11-01 13:04:28.028
2022-11-02 12:00:00.000	PT60M	10YDK-2--------M	BZN	DK2 BZN	DK2	52.66	EUR	2022-11-01 13:04:28.028
2022-11-02 16:00:00.000	PT60M	10YDK-2--------M	BZN	DK2 BZN	DK2	146.24	EUR	2022-11-01 13:04:28.028
2022-11-02 20:00:00.000	PT60M	10YDK-2--------M	BZN	DK2 BZN	DK2	83.54	EUR	2022-11-01 13:04:28.028
2022-11-02 00:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	100.95	EUR	2022-11-01 13:04:29.029
2022-11-02 04:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	180.00	EUR	2022-11-01 13:04:29.029
2022-11-02 08:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	180.00	EUR	2022-11-01 13:04:29.029
2022-11-02 12:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	144.30	EUR	2022-11-01 13:04:29.029
2022-11-02 16:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	159.65	EUR	2022-11-01 13:04:29.029
2022-11-02 20:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	120.00	EUR	2022-11-01 13:04:29.029
2022-11-02 00:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	23.76	EUR	2022-11-01 13:04:29.029
2022-11-02 04:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	29.29	EUR	2022-11-01 13:04:29.029
2022-11-02 08:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	45.71	EUR	2022-11-01 13:04:29.029
2022-11-02 12:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	51.40	EUR	2022-11-01 13:04:29.029
2022-11-02 16:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	49.07	EUR	2022-11-01 13:04:29.029
2022-11-02 20:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	45.21	EUR	2022-11-01 13:04:29.029
2022-11-01 23:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	15.98	EUR	2022-11-01 13:04:29.029
2022-11-02 03:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	16.97	EUR	2022-11-01 13:04:29.029
2022-11-02 07:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	17.45	EUR	2022-11-01 13:04:29.029
2022-11-02 11:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	17.54	EUR	2022-11-01 13:04:29.029
2022-11-02 15:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	17.75	EUR	2022-11-01 13:04:29.029
2022-11-02 19:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	17.56	EUR	2022-11-01 13:04:29.029
2022-11-01 23:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	54.92	EUR	2022-11-01 13:04:29.029
2022-11-02 03:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	20.80	EUR	2022-11-01 13:04:29.029
2022-11-02 07:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	97.12	EUR	2022-11-01 13:04:29.029
2022-11-02 11:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	45.23	EUR	2022-11-01 13:04:29.029
2022-11-02 15:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	97.84	EUR	2022-11-01 13:04:29.029
2022-11-02 19:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	92.02	EUR	2022-11-01 13:04:29.029
2022-11-02 00:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	23.76	EUR	2022-11-01 13:04:29.029
2022-11-02 04:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	29.29	EUR	2022-11-01 13:04:29.029
2022-11-02 08:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	69.91	EUR	2022-11-01 13:04:29.029
